NID,Title,URL,Organization,Product,Issue,What you should do,Category,Recall class,Last updated,Archived,Main issue,Secondary issue,Bacteria subtype
49367,  Certain tea products may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-tea-products-may-contain-salmonella-bacteria,CFIA,Certain tea products,Salmonella,,Food,Class 3,2013-02-24,1,Salmonella,,
48619,  Certain TEGA brand ORGANIC LEMON HIBISCUS GREEN ROOIBOS HERBAL TEA may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-tega-brand-organic-lemon-hibiscus-green-rooibos-herbal-tea-may-contain,CFIA,Certain TEGA brand ORGANIC LEMON HIBISCUS GREEN ROOIBOS HERBAL TEA,Salmonella,,Food,Class 2,2013-02-23,1,Salmonella,,
48989,  Certain The Gourmet Meat Shoppe and The Butcher's Cut brands of Frozen Beef Burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-gourmet-meat-shoppe-and-butcher-s-cut-brands-frozen-beef-burgers-may-contain-e,CFIA,Certain The Gourmet Meat Shoppe and The Butcher's Cut brands of Frozen Beef Burgers,E. Coli - O157:H7,,Food,Class 1,2013-02-19,1,E. Coli,,O157:H7
48965,  Certain GNG Food Service Inc. brand hummous may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-gng-food-service-inc-brand-hummous-may-contain-listeria-monocytogenes-0,CFIA,Certain GNG Food Service Inc. brand hummous,Listeria,,Food,Class 1,2013-02-05,1,Listeria,,
48955,  Certain GNG food Service Inc. brand Hummous may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-gng-food-service-inc-brand-hummous-may-contain-listeria-monocytogenes,CFIA,Certain GNG food Service Inc. brand Hummous,Listeria,,Food,Class 1,2013-01-29,1,Listeria,,
48913,"  Certain LIFEFORCE FOODS brand ALFALFA, SPICY and BROCCO SPROUTS may contain Listeria monocytogenes ",https://recalls-rappels.canada.ca/en/alert-recall/certain-lifeforce-foods-brand-alfalfa-spicy-and-brocco-sprouts-may-contain-listeria,CFIA,"Certain LIFEFORCE FOODS brand ALFALFA, SPICY and BROCCO SPROUTS",Listeria,,Food,Class 1,2013-01-28,1,Listeria,,
48288,  Certain lettuce products may contain E. coli O157:H7 ,https://recalls-rappels.canada.ca/en/alert-recall/certain-lettuce-products-may-contain-e-coli-o157h7,CFIA,Certain lettuce products,E. Coli - O157:H7,,Food,Class 1,2013-01-13,1,E. Coli,,O157:H7
48379,  Certain CARDINAL SELECT brand Prime Rib Beef Burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-cardinal-select-brand-prime-rib-beef-burgers-may-contain-e-coli-o157h7,CFIA,Certain CARDINAL SELECT brand Prime Rib Beef Burgers,E. Coli - O157:H7,,Food,Class 1,2012-12-15,1,E. Coli,,O157:H7
48471,  Certain BUTCHER'S CHOICE Beef Burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-butcher-s-choice-beef-burgers-may-contain-e-coli-o157h7-bacteria,CFIA,Certain BUTCHER'S CHOICE Beef Burgers,E. Coli - O157:H7,,Food,Class 1,2012-12-14,1,E. Coli,,O157:H7
48544,  Certain BUTCHER'S CHOICE HICKORY BARBECUE Beef Burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-butcher-s-choice-hickory-barbecue-beef-burgers-may-contain-e-coli-o157h7,CFIA,Certain BUTCHER'S CHOICE HICKORY BARBECUE Beef Burgers,E. Coli - O157:H7,,Food,Class 1,2012-12-13,1,E. Coli,,O157:H7
48453,  Certain Butcher's Choice Garlic Peppercorn Beef Burgers may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-butcher-s-choice-garlic-peppercorn-beef-burgers-may-contain-e-coli-o157h7,CFIA,Certain Butcher's Choice Garlic Peppercorn Beef Burgers,E. Coli - O157:H7,,Food,Class 1,2012-12-12,1,E. Coli,,O157:H7
48570,  Certain Golden Boy brand Inshell Mixed Nuts may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-golden-boy-brand-inshell-mixed-nuts-may-contain-salmonella-bacteria-0,CFIA,Certain Golden Boy brand Inshell Mixed Nuts,Salmonella,,Food,Class 2,2012-12-12,1,Salmonella,,
48449,  Certain Golden Boy brand Inshell mixed nuts may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-golden-boy-brand-inshell-mixed-nuts-may-contain-salmonella-bacteria,CFIA,Certain Golden Boy brand Inshell mixed nuts,Salmonella,,Food,Class 2,2012-12-11,1,Salmonella,,
48531,"  Certain bulk, in-shell Ennis variety filberts (hazelnuts) may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-bulk-shell-ennis-variety-filberts-hazelnuts-may-contain-salmonella-bacteria,CFIA,"Certain bulk, in-shell Ennis variety filberts (hazelnuts)",Salmonella,,Food,Class 2,2012-12-05,1,Salmonella,,
48519,  Certain pre-packaged in-shell MIXED NUTS may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-pre-packaged-shell-mixed-nuts-may-contain-salmonella-bacteria,CFIA,Certain pre-packaged in-shell MIXED NUTS,Salmonella,,Food,Class 2,2012-12-02,1,Salmonella,,
48522,  Certain pre-packaged and bulk in-shell FILBERTS (HAZELNUTS) may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-pre-packaged-and-bulk-shell-filberts-hazelnuts-may-contain-salmonella-bacteria,CFIA,Certain pre-packaged and bulk in-shell FILBERTS (HAZELNUTS),Salmonella,,Food,Class 2,2012-12-02,1,Salmonella,,
48516,  Certain Compass brand in-shell California Walnuts may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-compass-brand-shell-california-walnuts-may-contain-salmonella-bacteria,CFIA,Certain Compass brand in-shell California Walnuts,Salmonella,,Food,Class 2,2012-11-30,1,Salmonella,,
48517,  Certain Veggie Patch brand Ultimate Meatless Burger may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-veggie-patch-brand-ultimate-meatless-burger-may-contain-listeria-monocytogenes,CFIA,Certain Veggie Patch brand Ultimate Meatless Burger,Listeria,,Food,Class 1,2012-11-30,1,Listeria,,
48459,  Certain CAPITAL brand and COMPLIMENTS brand HAM SAUSAGES may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-capital-brand-and-compliments-brand-ham-sausages-may-contain-listeria,CFIA,Certain CAPITAL brand and COMPLIMENTS brand HAM SAUSAGES,Listeria,,Food,Class 1,2012-11-22,1,Listeria,,
48434,  Certain KROWN brand CHERRY TOMATOES and various STORE-MADE PARTY TRAYS containing CHERRY TOMATOES may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-krown-brand-cherry-tomatoes-and-various-store-made-party-trays-containing,CFIA,Certain KROWN brand CHERRY TOMATOES and various STORE-MADE PARTY TRAYS containing CHERRY TOMATOES,Salmonella,,Food,Class 2,2012-11-21,1,Salmonella,,
48378,"  Various food products containing peanuts or peanut butter recalled by Sunland Inc., USA may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/various-food-products-containing-peanuts-or-peanut-butter-recalled-sunland-inc-usa-1,CFIA,Various food products containing peanuts or peanut butter,Salmonella,,Food,Class 2,2012-11-16,1,Salmonella,,
48410,  Certain BOLTHOUSE FARMS brand CARROT CHIPS may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-bolthouse-farms-brand-carrot-chips-may-contain-salmonella-bacteria,CFIA,Certain BOLTHOUSE FARMS brand CARROT CHIPS,Salmonella,,Food,Class 2,2012-11-02,1,Salmonella,,
44728,  KRINOS BRAND MINI KASHKAVAL CHEESE FROM SHEEPS MILK may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/krinos-brand-mini-kashkaval-cheese-sheeps-milk-may-contain-listeria-monocytogenes,CFIA,KRINOS BRAND MINI KASHKAVAL CHEESE FROM SHEEPS MILK,Listeria,,Food,Class 1,2012-10-29,1,Listeria,,
44732,  Certain CLEF DES CHAMPS brand products may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-clef-champs-brand-products-may-contain-salmonella-bacteria,CFIA,Certain CLEF DES CHAMPS brand products,Salmonella,,Food,Class 1,2012-10-25,1,Salmonella,,
44644,  Various BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-beef-products-may-contain-e-coli-o157h7-bacteria-2,CFIA,Various BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-20,1,E. Coli,,O157:H7
44647,"  Various food products containing peanuts or peanut butter recalled by Sunland Inc., USA may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/various-food-products-containing-peanuts-or-peanut-butter-recalled-sunland-inc-usa-0,CFIA,Various food products containing peanuts or peanut butter,Salmonella,,Food,Class 1,2012-10-19,1,Salmonella,,
44643,"  Various food products containing peanuts or peanut butter recalled by Sunland Inc., USA may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/various-food-products-containing-peanuts-or-peanut-butter-recalled-sunland-inc-usa-may,CFIA,Various food products containing peanuts or peanut butter,Salmonella,,Food,Class 1,2012-10-18,1,Salmonella,,
44651,  Various BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-beef-products-may-contain-e-coli-o157h7-bacteria-3,CFIA,Various BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-16,1,E. Coli,,O157:H7
44655,  Certain PureFit brand Peanut Butter Crunch bars may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-purefit-brand-peanut-butter-crunch-bars-may-contain-salmonella-bacteria,CFIA,Certain PureFit brand Peanut Butter Crunch bars,Salmonella,,Food,Class 1,2012-10-16,1,Salmonella,,
48665,  Certain Nestle brand Chocolate Peanut Butter Ice Cream may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-nestle-brand-chocolate-peanut-butter-ice-cream-may-contain-salmonella-bacteria,CFIA,Certain Nestle brand Chocolate Peanut Butter Ice Cream,Salmonella,,Food,Class 1,2012-10-15,1,Salmonella,,
44652,  Certain CLEF DES CHAMPS brand ORGANIC GROUND GINGER may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-clef-champs-brand-organic-ground-ginger-may-contain-salmonella-bacteria,CFIA,Certain CLEF DES CHAMPS brand ORGANIC GROUND GINGER,Salmonella,,Food,Class 1,2012-10-12,1,Salmonella,,
44653,  CERTAIN XAN CONFECTIONS brand PEANUT BUTTER CHOCOLATE PRODUCTS may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-xan-confections-brand-peanut-butter-chocolate-products-may-contain-salmonella,CFIA,CERTAIN XAN CONFECTIONS brand PEANUT BUTTER CHOCOLATE PRODUCTS,Salmonella,,Food,Class 1,2012-10-12,1,Salmonella,,
44654,  Various BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-beef-products-may-contain-e-coli-o157h7-bacteria-4,CFIA,Various BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-12,1,E. Coli,,O157:H7
44638,  Certain FRESH EXPRESS brand HEARTS OF ROMAINE SALAD may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-fresh-express-brand-hearts-romaine-salad-may-contain-salmonella-bacteria,CFIA,Certain FRESH EXPRESS brand HEARTS OF ROMAINE SALAD,Salmonella,,Food,Class 2,2012-10-11,1,Salmonella,,
44649,  JUSTIN'S brand HONEY PEANUT BUTTER BLEND in STARBUCKS brand PROTEIN BISTRO BOX may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/justin-s-brand-honey-peanut-butter-blend-starbucks-brand-protein-bistro-box-may,CFIA,STARBUCKS brand PROTEIN BISTRO BOX may contain Salmonella bacteria,Salmonella,,Food,Class 1,2012-10-11,1,Salmonella,,
44636,  Various BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-beef-products-may-contain-e-coli-o157h7-bacteria-0,CFIA,Various BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-10,1,E. Coli,,O157:H7
44642,"  Certain PEANUT BUTTERS, PEANUT SPREADS and RELATED PRODUCTS may contain Salmonella bacteria ",https://recalls-rappels.canada.ca/en/alert-recall/certain-peanut-butters-peanut-spreads-and-related-products-may-contain-salmonella,CFIA,"Certain PEANUT BUTTERS, PEANUT SPREADS and RELATED PRODUCTS",Salmonella,,Food,Class 1,2012-10-10,1,Salmonella,,
44641,  Various BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-beef-products-may-contain-e-coli-o157h7-bacteria-1,CFIA,Various BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-07,1,E. Coli,,O157:H7
48891,  Certain Intercity Packers Inc. beef products may contain E. coli O157:H7 ,https://recalls-rappels.canada.ca/en/alert-recall/certain-intercity-packers-inc-beef-products-may-contain-e-coli-o157h7,CFIA,Certain Intercity Packers Inc. beef products,E. Coli - O157:H7,,Food,Class 1,2012-10-06,1,E. Coli,,O157:H7
44637,  Various RAW BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-raw-beef-products-may-contain-e-coli-o157h7-bacteria-4,CFIA,Various RAW BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-05,1,E. Coli,,O157:H7
44718,  Certain POPCORN INDIANA brand Popcorn Products may contain Listeria Monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-popcorn-indiana-brand-popcorn-products-may-contain-listeria-monocytogenes,CFIA,Certain POPCORN INDIANA brand Popcorn Products,Listeria,,Food,Class 1,2012-10-04,1,Listeria,,
49371,  Certain Centennial Foodservice brand beef products may contain E. coli O157:H7 ,https://recalls-rappels.canada.ca/en/alert-recall/certain-centennial-foodservice-brand-beef-products-may-contain-e-coli-o157h7-0,CFIA,Certain Centennial Foodservice brand beef products,E. Coli - O157:H7,,Food,Class 1,2012-10-04,1,E. Coli,,O157:H7
44635,  Various RAW BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-raw-beef-products-may-contain-e-coli-o157h7-bacteria-3,CFIA,Various RAW BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-03,1,E. Coli,,O157:H7
44705,  Various RAW BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-raw-beef-products-may-contain-e-coli-o157h7-bacteria-5,CFIA,Various RAW BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-10-01,1,E. Coli,,O157:H7
49011,  Certain Nestle brand Chocolate Peanut Butter Ice Cream may contain Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/certain-nestle-brand-chocolate-peanut-butter-ice-cream-may-contain-salmonella,CFIA,Certain Nestle brand Chocolate Peanut Butter Ice Cream,Salmonella,,Food,Class 1,2012-10-01,1,Salmonella,,
44630,  Various RAW BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-raw-beef-products-may-contain-e-coli-o157h7-bacteria-0,CFIA,Various RAW BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-09-30,1,E. Coli,,O157:H7
49526,  Various beef products may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-beef-products-may-contain-e-coli-o157h7-bacteria-38,CFIA,Various beef products,E. Coli - O157:H7,,Food,Class 1,2012-09-30,1,E. Coli,,O157:H7
44631,  Various RAW BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-raw-beef-products-may-contain-e-coli-o157h7-bacteria-1,CFIA,Various RAW BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-09-29,1,E. Coli,,O157:H7
49115,  Various beef products may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-beef-products-may-contain-e-coli-o157h7-bacteria-21,CFIA,Various beef products,E. Coli - O157:H7,,Food,Class 1,2012-09-29,1,E. Coli,,O157:H7
25273,  HEALTH HAZARD ALERT Various XL Foods (Est. 38) Beef Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/health-hazard-alert-various-xl-foods-est-38-beef-products-may-contain-e-coli-o157h7,CFIA,HEALTH HAZARD ALERT Various XL Foods (Est. 38) Beef Products,E. Coli - O157:H7,,Food,Class 1,2012-09-28,1,E. Coli,,O157:H7
44633,  Various RAW BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-raw-beef-products-may-contain-e-coli-o157h7-bacteria-2,CFIA,Various RAW BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-09-28,1,E. Coli,,O157:H7
48797,  Various XL Foods (Est. 38) Beef Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-xl-foods-est-38-beef-products-may-contain-e-coli-o157h7-bacteria,CFIA,Various XL Foods (Est. 38) Beef Products,E. Coli - O157:H7,,Food,Class 1,2012-09-28,1,E. Coli,,O157:H7
44627,  Various Labelled and Unlabelled GROUND BEEF Products May Contain E. coli O157:H7 Bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-labelled-and-unlabelled-ground-beef-products-may-contain-e-coli-o157h7-0,CFIA,Various Labelled and Unlabelled GROUND BEEF Products,E. Coli - O157:H7,,Food,Class 1,2012-09-27,1,E. Coli,,O157:H7
44628,  Certain ENERGY NUGGETS may contain Salmonella bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/certain-energy-nuggets-may-contain-salmonella-bacteria,CFIA,Certain ENERGY NUGGETS,Salmonella,,Food,Class 1,2012-09-27,1,Salmonella,,
44629,  Certain CHAMP'S MUSHROOMS brand SLICED CRIMINI MUSHROOMS may contain Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-champ-s-mushrooms-brand-sliced-crimini-mushrooms-may-contain-listeria,CFIA,Certain CHAMP'S MUSHROOMS brand SLICED CRIMINI MUSHROOMS,Listeria,,Food,Class 1,2012-09-27,1,Listeria,,
48883,  Various raw beef products may contain E. coli O157:H7 bacteria ,https://recalls-rappels.canada.ca/en/alert-recall/various-raw-beef-products-may-contain-e-coli-o157h7-bacteria,CFIA,Various raw beef products,E. Coli - O157:H7,,Food,Class 1,2012-09-27,1,E. Coli,,O157:H7
